GEOID,unemployment_2019,unemployment_2020,delta_unemployment,state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
29217,0.0351945914064632,0.04287317817493029,0.00767858676846709,Missouri,Vernon County,7155,1903,9185,5252,0.778987479586282,0.20718562874251498,0.571801850843767
29219,0.029214139643587496,0.058246795506635356,0.02903265586304786,Missouri,Warren County,13222,4769,18375,8453,0.7195646258503401,0.25953741496598637,0.4600272108843537
29221,0.04502510436417196,0.06985213603808937,0.024827031673917414,Missouri,Washington County,8047,1804,9976,6243,0.806635926222935,0.18083400160384924,0.6258019246190858
29223,0.04825842520179654,0.0607961320461933,0.012537706844396763,Missouri,Wayne County,4987,845,5878,4142,0.8484178291936033,0.14375637972099353,0.7046614494726098
29225,0.035618680789600385,0.05249378190862678,0.016875101119026396,Missouri,Webster County,14880,3573,18779,11307,0.7923744608339102,0.19026572234943287,0.6021087384844773
29227,0.026865246205373047,0.04017387646357709,0.013308630258204043,Missouri,Worth County,877,215,1107,662,0.7922312556458898,0.1942186088527552,0.5980126467931346
29229,0.05252332084366418,0.06740791449518595,0.014884593651521769,Missouri,Wright County,7453,1168,8739,6285,0.8528435747797231,0.1336537361254148,0.7191898386543083
29510,0.038903174068252735,0.08362198904118263,0.0447188149729299,Missouri,St. Louis city,21474,110089,133867,-88615,0.16041294717891638,0.8223759402989534,-0.661962993120037
30001,0.029319922427111067,0.03930408067855473,0.009984158251443664,Montana,Beaverhead County,3923,1608,5661,2315,0.6929871047518106,0.2840487546369899,0.40893835011482066
30003,0.07391821740855078,0.07397069085833916,5.247344978837054e-5,Montana,Big Horn County,2207,2491,4784,-284,0.4613294314381271,0.5206939799331104,-0.059364548494983294
30005,0.035386368205884325,0.04594796597501512,0.010561597769130793,Montana,Blaine County,1469,1589,3117,-120,0.4712864934231633,0.5097850497273019,-0.038498556304138565
30007,0.03969687197678168,0.06177719699444626,0.022080325017664583,Montana,Broadwater County,3173,835,4097,2338,0.7744691237490847,0.20380766414449597,0.5706614596045887
30009,0.034523646645687966,0.059047791948440974,0.024524145302753007,Montana,Carbon County,4468,2421,7101,2047,0.6292071539219828,0.3409378960709759,0.2882692578510069
30011,0.02793585100879462,0.02799015161332124,5.430060452661992e-5,Montana,Carter County,775,74,864,701,0.8969907407407407,0.08564814814814815,0.8113425925925926
30013,0.03394037371312346,0.0574530639211584,0.02351269020803494,Montana,Cascade County,23315,15456,39885,7859,0.5845555973423593,0.387514103046258,0.1970414942961013
30015,0.026979332812977225,0.0379053387321787,0.010926005919201478,Montana,Chouteau County,1891,991,2974,900,0.6358439811701412,0.3332212508406187,0.30262273032952247
30017,0.028753334616759715,0.04871787794308427,0.019964543326324555,Montana,Custer County,4205,1514,5883,2691,0.7147713751487337,0.25735169131395547,0.4574196838347782
30019,0.01970673391239376,0.028848900314195944,0.009142166401802185,Montana,Daniels County,799,195,1014,604,0.7879684418145957,0.19230769230769232,0.5956607495069034
30021,0.02429835098831495,0.055967682702901214,0.03166933171458626,Montana,Dawson County,3758,962,4837,2796,0.77692784783957,0.19888360554062434,0.5780442422989457
30023,0.031906975205517975,0.05014848812095032,0.018241512915432342,Montana,Deer Lodge County,2186,2562,4891,-376,0.44694336536495605,0.5238192598650583,-0.07687589450010224
30025,0.017795160107553165,0.03896753539092592,0.021172375283372756,Montana,Fallon County,1375,172,1575,1203,0.873015873015873,0.10920634920634921,0.7638095238095238
30027,0.031040569237982298,0.04503628447024673,0.013995715232264436,Montana,Fergus County,4869,1496,6531,3373,0.7455213596692697,0.2290613994794059,0.5164599601898638
30029,0.046898517336599915,0.07650035954739932,0.02960184221079941,Montana,Flathead County,38321,20274,60258,18047,0.6359487536924557,0.33645325102061135,0.2994955026718444
30031,0.02262078761304334,0.04880846137579791,0.02618767376275457,Montana,Gallatin County,31696,37044,71507,-5348,0.44325730348077813,0.5180471841917574,-0.0747898807109793
30033,0.024056923424440928,0.0281952697192124,0.004138346294771472,Montana,Garfield County,764,41,813,723,0.939729397293973,0.05043050430504305,0.88929889298893
30035,0.07495242277850973,0.09193450755171038,0.01698208477320065,Montana,Glacier County,1884,3610,5639,-1726,0.3341017910977124,0.6401844298634509,-0.30608263876573855
30037,0.0404269816034522,0.046918123275069,0.006491141671616803,Montana,Golden Valley County,414,78,503,336,0.8230616302186878,0.1550695825049702,0.6679920477137177
30039,0.05663454410674574,0.0765099310903932,0.019875386983647457,Montana,Granite County,1419,638,2102,781,0.6750713606089439,0.30352045670789723,0.37155090390104667
30041,0.03672516661031184,0.049213528657260516,0.012488362046948677,Montana,Hill County,3957,2981,7182,976,0.5509607351712615,0.41506544138123086,0.13589529379003068
30043,0.033213408213408215,0.05104731431280183,0.017833906099393615,Montana,Jefferson County,5345,2625,8191,2720,0.6525454767427664,0.32047369063606396,0.33207178610670246
30045,0.031024784672174375,0.04565451979745995,0.014629735125285575,Montana,Judith Basin County,1040,275,1344,765,0.7738095238095238,0.20461309523809523,0.5691964285714286
30047,0.04222293761559389,0.06143822000363725,0.01921528238804336,Montana,Lake County,9322,6916,16626,2406,0.5606880789125466,0.41597497894863467,0.1447130999639119
30049,0.029728604360660542,0.04943363906313972,0.019705034702479175,Montana,Lewis and Clark County,21409,19743,42485,1666,0.5039190302459692,0.4647051900670825,0.03921384017888668
30051,0.025620846449807628,0.02759526938239159,0.0019744229325839614,Montana,Liberty County,821,249,1083,572,0.7580794090489381,0.2299168975069252,0.5281625115420129
30053,0.07251739242463284,0.09779634313197064,0.025278950707337794,Montana,Lincoln County,8672,2835,11747,5837,0.7382310377117562,0.2413382140120882,0.49689282369966803
30055,0.01973164956590371,0.030094271211022483,0.010362621645118773,Montana,McCone County,956,155,1128,801,0.8475177304964538,0.1374113475177305,0.7101063829787233
30057,0.032031615620612554,0.047010425273817276,0.014978809653204722,Montana,Madison County,4191,1771,6113,2420,0.6855880909537052,0.2897104531326681,0.39587763782103713
30059,0.034058160859313596,0.045760195616103394,0.011702034756789798,Montana,Meagher County,833,258,1110,575,0.7504504504504504,0.23243243243243245,0.5180180180180181
30061,0.0566888045540797,0.09866514654885754,0.04197634199477784,Montana,Mineral County,1828,686,2563,1142,0.7132266874756145,0.26765509168942647,0.445571595786188
30063,0.03210108983892006,0.059684408994253944,0.027583319155333887,Montana,Missoula County,26347,43357,71986,-17010,0.3660017225571639,0.6022976689911927,-0.23629594643402885
30065,0.03868379402996061,0.061132158752344866,0.022448364722384255,Montana,Musselshell County,2423,413,2881,2010,0.8410274210343631,0.1433530024297119,0.6976744186046512
30067,0.03425413331338371,0.0705459612070546,0.03629182789367089,Montana,Park County,6025,5280,11618,745,0.5185918402478912,0.45446720605956276,0.06412463418832842
30069,0.03522388059701493,0.03539823008849557,1.7434949148063816e-4,Montana,Petroleum County,298,39,351,259,0.8490028490028491,0.1111111111111111,0.737891737891738
30071,0.03704359371542376,0.04967602591792657,0.012632432202502805,Montana,Phillips County,1936,416,2386,1520,0.8113998323554066,0.17435037720033528,0.6370494551550713
30073,0.037727017412469574,0.05034170757532005,0.012614690162850474,Montana,Pondera County,2031,903,2995,1128,0.6781302170283806,0.30150250417362273,0.3766277128547579
30075,0.023635731664928748,0.031478062076848674,0.007842330411919927,Montana,Powder River County,970,154,1136,816,0.8538732394366197,0.13556338028169015,0.7183098591549296
30077,0.03646096070848047,0.04708526724465072,0.010624306536170254,Montana,Powell County,2355,752,3195,1603,0.7370892018779343,0.2353677621283255,0.5017214397496088
30079,0.0377292576419214,0.06672678088367899,0.02899752324175759,Montana,Prairie County,603,126,744,477,0.8104838709677419,0.1693548387096774,0.6411290322580645
30081,0.04049712058922878,0.05683388826313162,0.01633676767390284,Montana,Ravalli County,19114,8763,28507,10351,0.6705019819693409,0.307398182902445,0.3631037990668958
30083,0.026515312557572664,0.06472236189928884,0.038207049341716176,Montana,Richland County,4800,875,5798,3925,0.8278716798896171,0.15091410831321145,0.6769575715764056
30085,0.04300736846002889,0.05963925709148639,0.016631888631457502,Montana,Roosevelt County,1996,1910,4028,86,0.4955312810327706,0.4741807348560079,0.021350546176762686
30087,0.05015243902439025,0.0566475039196528,0.006495064895262553,Montana,Rosebud County,2486,1199,3784,1287,0.6569767441860465,0.3168604651162791,0.3401162790697674
30089,0.05886906707495398,0.07737469033155733,0.018505623256603355,Montana,Sanders County,5660,1820,7652,3840,0.7396759017250392,0.23784631468897022,0.501829587036069
30091,0.022442338979806683,0.048837430912902616,0.026395091933095933,Montana,Sheridan County,1403,574,2030,829,0.6911330049261084,0.2827586206896552,0.4083743842364532
30093,0.037761092017818965,0.06534128561961564,0.02758019360179667,Montana,Silver Bow County,7745,10392,18827,-2647,0.41137727731449514,0.5519732299357306,-0.14059595262123548
30095,0.03127664709194755,0.04916924721379506,0.017892600121847506,Montana,Stillwater County,4462,1156,5741,3306,0.7772165128026476,0.20135864831910816,0.5758578644835395
30097,0.027545909849749584,0.03598899818190294,0.008443088332153355,Montana,Sweet Grass County,1840,549,2446,1291,0.7522485690923958,0.22444807849550286,0.5278004905968929
30099,0.032846715328467155,0.043713649300829105,0.01086693397236195,Montana,Teton County,2608,1007,3695,1601,0.7058186738836265,0.27253044654939107,0.43328822733423544
30101,0.024228814560926605,0.05110636411269195,0.026877549551765342,Montana,Toole County,1596,467,2123,1129,0.7517663683466792,0.21997173810645312,0.5317946302402261
30103,0.02765321375186846,0.036783358701166925,0.009130144949298466,Montana,Treasure County,373,78,460,295,0.8108695652173913,0.16956521739130434,0.6413043478260869
30105,0.031681509927281644,0.04328242515660025,0.011600915229318609,Montana,Valley County,3135,1030,4272,2105,0.7338483146067416,0.24110486891385768,0.4927434456928839
30107,0.03780798640611725,0.06980709794308856,0.03199911153697131,Montana,Wheatland County,823,225,1068,598,0.7705992509363296,0.21067415730337077,0.5599250936329588
30109,0.029204975662520283,0.05224293889606794,0.023037963233547655,Montana,Wibaux County,516,77,598,439,0.862876254180602,0.12876254180602006,0.7341137123745819
30111,0.03189307225692983,0.05348115615653866,0.021588083899608826,Montana,Yellowstone County,50772,30679,83821,20093,0.6057193304780425,0.3660061321148638,0.23971319836317867
31001,0.03156249224584998,0.04049159055496825,0.008929098309118276,Nebraska,Adams County,10085,4213,14653,5872,0.6882549648536136,0.28751791442025526,0.40073705043335833
31003,0.025689061658431496,0.02405190737218928,-0.0016371542862422157,Nebraska,Antelope County,3093,452,3583,2641,0.8632430923806865,0.12615126988557074,0.7370918224951157
31005,0.05493689680772086,0.05007256894049347,-0.004864327867227389,Nebraska,Arthur County,260,21,285,239,0.9122807017543859,0.07368421052631578,0.8385964912280701
31007,0.03821515352330462,0.028672254080282313,-0.009542899443022303,Nebraska,Banner County,362,43,411,319,0.8807785888077859,0.10462287104622871,0.7761557177615572
31009,0.04919614147909968,0.03339818417639429,-0.01579795730270539,Nebraska,Blaine County,280,35,317,245,0.8832807570977917,0.11041009463722397,0.7728706624605678
31011,0.027417676668260175,0.02553469480501037,-0.0018829818632498038,Nebraska,Boone County,2653,499,3226,2154,0.8223806571605704,0.15468071915685058,0.6676999380037199
31013,0.031797284622599446,0.047424379021979046,0.0156270943993796,Nebraska,Box Butte County,4002,1051,5200,2951,0.7696153846153846,0.2021153846153846,0.5675
31015,0.03339517625231911,0.0285247940307788,-0.00487038222154031,Nebraska,Boyd County,1010,135,1155,875,0.8744588744588745,0.11688311688311688,0.7575757575757576
31017,0.035415171093563055,0.02674698795180723,-0.008668183141755825,Nebraska,Brown County,1470,191,1684,1279,0.8729216152019003,0.11342042755344418,0.7595011876484561
31019,0.026238813403215502,0.038925984659502956,0.012687171256287454,Nebraska,Buffalo County,16640,6350,23711,10290,0.7017839821180043,0.26780819029142594,0.43397579182657836
31021,0.03361565700066992,0.03888849101196018,0.0052728340112902575,Nebraska,Burt County,2580,1063,3739,1517,0.6900240706071142,0.28430061513773736,0.4057234554693769
31023,0.025829521527626513,0.03602115003304693,0.010191628505420415,Nebraska,Butler County,3542,873,4518,2669,0.783975210270031,0.19322709163346613,0.5907481186365648
31025,0.033400268970726406,0.042507235469402986,0.00910696649867658,Nebraska,Cass County,10121,4737,15326,5384,0.6603810518073862,0.30908260472399846,0.3512984470833877
31027,0.025116261903004356,0.02753077023038224,0.0024145083273778845,Nebraska,Cedar County,4174,725,5015,3449,0.8323030907278165,0.14456630109670987,0.6877367896311066
31029,0.022948539638386646,0.018108874084434463,-0.004839665553952183,Nebraska,Chase County,1740,226,2000,1514,0.87,0.113,0.757
31031,0.02399626287709291,0.024274024548448257,2.777616713553477e-4,Nebraska,Cherry County,2844,373,3269,2471,0.8699908228816152,0.11410217191801775,0.7558886509635975
31033,0.03682452199845228,0.04473087153810045,0.007906349539648173,Nebraska,Cheyenne County,3813,855,4776,2958,0.7983668341708543,0.17902010050251257,0.6193467336683417
31035,0.032038810420193554,0.03172205438066465,-3.1675603952890236e-4,Nebraska,Clay County,2848,632,3570,2216,0.7977591036414566,0.17703081232492998,0.6207282913165266
31037,0.02725141483372904,0.029604917121259934,0.0023535022875308953,Nebraska,Colfax County,2636,1025,3726,1611,0.7074610842726785,0.27509393451422437,0.43236714975845414
31039,0.02667068885970827,0.026394039040089554,-2.76649819618717e-4,Nebraska,Cuming County,3507,870,4459,2637,0.7864992150706437,0.19511101143754206,0.5913882036331016
31041,0.024182132235483576,0.027991326631184702,0.0038091943957011265,Nebraska,Custer County,5090,786,6010,4304,0.8469217970049917,0.1307820299500832,0.7161397670549086
31043,0.039083495505513856,0.04738665229774459,0.008303156792230731,Nebraska,Dakota County,3926,2744,6817,1182,0.5759131582807686,0.40252310400469415,0.17339005427607446
31045,0.029232031341559373,0.028984768121855027,-2.4726321970434603e-4,Nebraska,Dawes County,2931,1082,4151,1849,0.706094916887497,0.26066008190797396,0.4454348349795231
31047,0.029819309790205323,0.03479537926518364,0.004976069474978317,Nebraska,Dawson County,6524,2497,9191,4027,0.7098248286367098,0.27167881623327167,0.43814601240343815
31049,0.029427128678391087,0.030944055944055943,0.001516927265664856,Nebraska,Deuel County,871,141,1034,730,0.8423597678916828,0.13636363636363635,0.7059961315280464
31051,0.03078655388333517,0.03247360316761989,0.0016870492842847168,Nebraska,Dixon County,2335,651,3094,1684,0.7546864899806076,0.21040723981900453,0.5442792501616031
31053,0.029237566983171943,0.0358064704752199,0.006568903492047955,Nebraska,Dodge County,10984,5544,16938,5440,0.6484827016176644,0.3273113708820404,0.32117133073562404
31055,0.03261514171716206,0.05062878795785779,0.01801364624069573,Nebraska,Douglas County,119159,150350,276540,-31191,0.43089245678744487,0.5436826498879005,-0.11279019310045563
31057,0.025761457443780247,0.022220639555587212,-0.0035408178881930347,Nebraska,Dundy County,883,105,1003,778,0.8803589232303091,0.10468594217347957,0.7756729810568295
